id,feature_A,feature_B,target
3609,2.4510,2.8010,0
3610,7.3350,4.4631,1
3611,6.9067,0.3344,0
3612,6.0192,4.9579,1
3613,2.0486,1.0177,0
3614,4.0801,3.1918,0
3615,8.1703,2.5702,1
3616,4.4415,1.3669,0
3617,6.1674,0.8461,0
3618,5.0090,2.1181,0
3619,8.4998,4.4860,1
3620,3.3362,2.2225,0
3621,9.3121,4.5636,1
3622,5.5342,2.4486,1
3623,4.0187,4.9936,1
3624,4.6146,1.3233,0
3625,9.1145,1.8831,1
3626,7.7905,3.8347,1
3627,5.7336,2.4730,1
3628,2.6544,3.9375,0
3629,0.7679,0.4750,0
3630,5.9740,1.0355,0
3631,8.3567,3.0551,1
3632,5.1685,2.7187,1
3633,5.9975,0.9432,0
3634,7.5689,4.4911,1
3635,1.9156,2.7530,0
3636,7.2602,4.3093,1
3637,6.1533,3.7728,1
3638,6.3851,2.1416,1
3639,1.7536,3.3186,0
3640,8.1543,4.0894,1
3641,6.4081,0.3783,0
3642,9.7195,0.2590,1
3643,8.7296,2.5082,1
3644,3.6636,2.7774,0
3645,5.8980,3.7014,1
3646,7.2748,4.8273,1
3647,6.4320,2.1635,1
3648,7.2057,1.8740,1
3649,5.7441,1.9393,1
3650,0.1960,0.6609,0
3651,5.0125,1.6703,0
3652,6.4662,0.2731,0
3653,6.5561,0.0464,0
3654,5.0606,1.4774,0
3655,6.1829,4.7966,1
3656,8.3547,0.1007,1
3657,7.2582,4.7264,1
3658,3.7388,3.2976,0
3659,1.8732,4.1576,0
3660,6.2637,4.2488,1
3661,4.0869,1.1088,0
3662,2.5931,3.1996,0
3663,3.6886,2.0526,0
3664,2.1193,4.9046,0
3665,3.9057,1.6488,0
3666,9.1610,3.9078,1
3667,6.6297,2.0619,1
3668,1.5986,2.8225,0
3669,6.1230,1.7329,1
3670,4.8138,4.9064,1
3671,4.1659,4.2148,1
3672,5.2129,0.2097,0
3673,1.7307,0.9227,0
3674,4.0848,2.1845,0
3675,7.5999,1.1176,1
3676,2.1163,3.7325,0
3677,9.8038,4.4141,1
3678,8.7597,0.5982,1
3679,7.8979,1.2669,1
3680,3.1389,2.8306,0
3681,8.9465,2.5406,1
3682,5.9842,3.0674,1
3683,7.7818,1.8857,1
3684,8.7450,1.0231,1
3685,6.3231,1.9192,1
3686,3.4153,2.9380,0
3687,1.2720,2.5224,0
3688,5.8248,1.5889,0
3689,4.7786,0.7192,0
3690,8.2361,2.3867,1
3691,0.8909,3.6659,0
3692,6.7048,2.8148,1
3693,8.6301,4.9638,1
3694,7.2968,1.8637,1
3695,2.0342,2.2888,0
3696,1.2849,1.2031,0
3697,6.9604,0.2471,0
3698,5.4287,3.3614,1
3699,7.1682,1.2972,1
3700,4.0157,1.8603,0
3701,8.9524,4.3834,1
3702,2.6816,0.4205,0
3703,6.7963,0.0438,0
3704,5.3052,0.6883,0
3705,2.0193,4.0315,0
3706,6.5931,0.9987,1
3707,6.3001,0.9513,0
3708,8.4800,1.1050,1
3709,6.1475,0.9422,0
3710,8.6061,3.1481,1
3711,4.9631,1.3815,0
3712,8.4554,0.6647,1
3713,9.5847,2.9073,1
3714,7.8211,0.1622,1
3715,9.8315,2.6795,1
3716,7.9883,4.9060,1
3717,5.7782,2.6336,1
3718,9.5111,4.2801,1
3719,3.5499,3.5299,0
3720,0.6040,2.2690,0
3721,7.9439,4.5670,1
3722,7.4911,1.3559,1
3723,4.1151,2.5971,0
3724,8.0786,3.8816,1
3725,2.5381,4.5563,0
3726,2.8549,3.6196,0
3727,4.7693,4.2221,1
3728,8.3311,4.4959,1
3729,3.5879,1.5492,0
3730,8.5128,0.4861,1
3731,2.0690,2.7493,0
3732,5.2372,3.5998,1
3733,3.2956,1.0999,0
3734,8.9928,1.1153,1
3735,4.8330,4.6354,1
3736,4.4503,1.2277,0
3737,2.7945,3.5805,0
3738,7.5771,0.1824,1
3739,3.3583,2.4477,0
3740,3.1423,1.1970,0
3741,4.9455,2.3753,0
3742,9.2049,2.2227,1
3743,7.2781,3.4693,1
3744,2.8439,4.0151,0
3745,3.3207,1.0722,0
3746,0.2589,1.7824,0
3747,9.8848,3.5515,1
3748,8.8248,1.2015,1
3749,0.1716,2.9987,0
3750,2.5369,0.6488,0
3751,1.5234,4.5032,0
3752,5.7420,3.8856,1
3753,2.3893,1.5814,0
3754,8.8444,2.1142,1
3755,7.5370,2.7839,1
3756,5.0023,2.5700,1
3757,2.2151,0.3524,0
3758,0.6604,2.7508,0
3759,7.2298,2.0231,1
3760,2.4321,0.1368,0
3761,4.0836,1.9261,0
3762,6.4556,3.6163,1
3763,2.2858,1.6232,0
3764,5.3436,0.7687,0
3765,0.1706,3.9199,0
3766,4.8579,2.7017,1
3767,9.9200,0.4721,1
3768,4.2525,3.1404,0
3769,6.4004,4.8773,1
3770,2.8585,2.0700,0
3771,7.8545,2.3150,1
3772,7.9721,1.3733,1
3773,2.9747,0.0111,0
3774,7.2469,4.1326,1
3775,9.5221,0.7280,1
3776,7.9232,0.0850,1
3777,3.8371,0.6722,0
3778,9.5708,0.0186,1
3779,0.1926,1.0577,0
3780,3.6371,3.7628,0
3781,0.9505,3.6061,0
3782,8.3032,1.8385,1
3783,0.5745,1.0920,0
3784,0.1585,2.8247,0
3785,2.5545,3.5552,0
3786,1.7540,1.1199,0
3787,3.8412,4.8201,1
3788,9.3513,1.3516,1
3789,4.4415,3.7931,1
3790,4.8818,1.3058,0
3791,4.9293,4.1802,1
3792,4.1993,1.7663,0
3793,8.5902,2.6058,1
3794,0.6042,1.4707,0
3795,9.9724,1.0541,1
3796,5.5464,1.8290,0
3797,7.3958,0.3759,1
3798,0.9382,0.5095,0
3799,9.1551,0.3842,1
3800,0.1986,4.1225,0
3801,2.9292,4.8167,1
3802,9.8425,2.0745,1
3803,0.2734,4.6435,0
3804,0.6862,0.6120,0
3805,6.1283,1.4791,1
3806,1.5265,2.4411,0
3807,4.5122,3.2512,1
3808,2.6932,4.4492,0
3809,7.4356,3.8391,1
3810,4.5811,2.8370,0
3811,3.7415,2.4002,0
3812,6.3557,2.2407,1
3813,3.7158,1.9753,0
3814,5.6258,0.4401,0
3815,0.0222,1.9850,0
3816,9.6616,1.0023,1
3817,9.6230,2.4035,1
3818,8.9412,1.6875,1
3819,7.7361,1.5273,1
3820,1.6706,1.8611,0
3821,7.9702,3.7690,1
3822,4.4882,1.4430,0
3823,9.0612,3.4689,1
3824,4.4750,3.6438,1
3825,9.7160,4.6870,1
3826,9.9856,0.1818,1
3827,8.1766,0.1444,1
3828,8.0098,3.7611,1
3829,0.4115,3.4288,0
3830,5.2340,2.8507,1
3831,0.4816,4.9058,0
3832,2.2243,3.1841,0
3833,0.1148,0.2551,0
3834,4.5408,3.5693,1
3835,5.0472,4.2690,1
3836,7.1053,4.8535,1
3837,2.8758,2.1648,0
3838,4.2195,1.0076,0
3839,0.3435,2.8955,0
3840,1.0005,3.6411,0
3841,1.3157,2.2908,0
3842,1.3143,1.9310,0
3843,0.8249,0.0319,0
3844,7.6271,3.9634,1
3845,7.3259,1.0738,1
3846,8.1602,1.6093,1
3847,6.6687,2.9149,1
3848,8.3811,3.1180,1
3849,9.4067,2.4773,1
3850,3.3511,4.2164,1
3851,3.3538,3.3971,0
3852,4.5885,4.6310,1
3853,6.6227,3.0655,1
3854,3.6729,3.2613,0
3855,8.5800,0.4750,1
3856,1.9088,0.9628,0
3857,1.1953,0.3794,0
3858,9.7568,1.9942,1
3859,2.9871,4.3519,0
3860,4.8665,4.2095,1
3861,3.2969,0.8146,0
3862,0.7169,1.8932,0
3863,4.3769,0.9134,0
3864,0.9463,4.5810,0
3865,1.4628,4.4812,0
3866,0.8362,2.4281,0
3867,8.9055,1.7492,1
3868,6.3561,2.1453,1
3869,4.0959,1.9889,0
3870,2.5267,3.7782,0
3871,5.8341,0.8120,0
3872,5.4577,0.7293,0
3873,8.7071,2.8987,1
3874,3.7531,2.7680,0
3875,9.6039,1.0919,1
3876,7.9761,2.8396,1
3877,8.7896,4.0167,1
3878,4.5157,2.5597,0
3879,7.7513,0.6301,1
3880,9.7969,3.6221,1
3881,7.9289,2.6841,1
3882,7.6017,2.6721,1
3883,0.0638,3.8575,0
3884,4.2969,3.1796,0
3885,0.1331,1.0312,0
3886,9.7743,1.5074,1
3887,7.7798,1.2949,1
3888,4.2831,4.8642,1
3889,4.8774,4.9520,1
3890,7.6908,0.3391,1
3891,2.5389,0.3805,0
3892,3.9896,3.0016,0
3893,5.3320,2.8010,1
3894,9.3616,3.9177,1
3895,1.6323,1.3567,0
3896,9.9931,4.8724,1
3897,5.9105,3.1009,1
3898,7.8266,1.3406,1
3899,8.1557,1.2203,1
3900,9.3312,1.5412,1
3901,4.2913,0.0677,0
3902,4.8536,3.2186,1
3903,4.1045,0.3436,0
3904,3.0816,4.6952,1
3905,9.3092,4.9343,1
3906,8.1874,4.0737,1
3907,4.0659,4.7705,1
3908,8.1435,4.9170,1
3909,9.3652,0.2536,1
3910,0.6630,0.8189,0
3911,1.5146,3.4611,0
3912,8.4697,3.9283,1
3913,7.5662,3.4661,1
3914,6.1201,1.9043,1
3915,9.3628,1.0687,1
3916,5.6181,0.2130,0
3917,3.9661,4.0180,1
3918,2.5526,0.3095,0
3919,7.9515,2.9719,1
3920,2.1591,3.6207,0
3921,2.8972,2.2929,0
3922,7.4028,0.0487,0
3923,8.7568,2.4972,1
3924,9.9269,2.1204,1
3925,4.9558,3.2233,1
3926,9.8863,1.4639,1
3927,2.1450,3.8476,0
3928,7.3758,0.5941,1
3929,6.2691,1.4680,1
3930,9.1199,3.8793,1
3931,2.6673,1.0976,0
3932,9.1960,1.4899,1
3933,8.6380,1.8987,1
3934,6.5442,2.0577,1
3935,9.9489,3.6193,1
3936,8.1719,3.3827,1
3937,7.8807,1.9274,1
3938,2.3221,0.7385,0
3939,0.0914,0.3626,0
3940,4.1901,4.6803,1
3941,4.8122,2.3950,0
3942,5.1243,3.6361,1
3943,0.3185,3.7766,0
3944,7.3934,3.7795,1
3945,7.0574,4.7832,1
3946,3.3333,0.5216,0
3947,6.1876,1.2945,0
3948,5.5276,1.3711,0
3949,0.3086,4.7626,0
3950,9.9088,3.0089,1
3951,9.2977,0.4629,1
3952,6.6716,3.8773,1
3953,7.7611,0.2860,1
3954,5.2762,0.3100,0
3955,9.5384,3.6151,1
3956,4.6529,3.9485,1
3957,4.3323,4.0335,1
3958,8.3704,2.6970,1
3959,9.7798,0.4466,1
3960,1.4959,2.5106,0
3961,3.3462,1.7990,0
3962,0.9803,1.0951,0
3963,7.9288,2.2992,1
3964,7.5999,2.6011,1
3965,1.2272,4.3392,0
3966,0.7913,4.5762,0
3967,0.3581,1.4211,0
3968,9.3120,2.4897,1
3969,4.5883,0.0069,0
3970,7.6362,4.1989,1
3971,8.7912,3.5482,1
3972,6.3017,3.2753,1
3973,2.2433,3.7554,0
3974,1.6072,3.0394,0
3975,3.3685,0.7398,0
3976,1.4094,4.8693,0
3977,5.5628,3.6598,1
3978,8.1779,3.3908,1
3979,8.4056,3.4811,1
3980,6.2614,2.9048,1
3981,9.9237,0.3132,1
3982,0.2178,1.6669,0
3983,7.7033,3.5499,1
3984,6.8136,1.9851,1
3985,6.2926,0.1464,0
3986,2.9375,0.1025,0
3987,1.5684,1.8398,0
3988,4.1165,1.8498,0
3989,4.8754,3.8251,1
3990,7.6046,2.7582,1
3991,6.5182,1.4733,1
3992,1.9094,2.1319,0
3993,6.1275,1.4099,1
3994,5.4042,4.5408,1
3995,1.4623,2.3981,0
3996,6.0773,1.3397,0
3997,1.5731,0.7665,0
3998,8.1198,1.9887,1
3999,9.1334,1.1249,1
4000,6.9712,1.3203,1
4001,9.7678,3.0424,1
4002,6.6736,1.0920,1
4003,3.3222,3.7483,0
4004,2.0828,1.4583,0
4005,6.9785,4.4670,1
4006,4.9660,3.8953,1
4007,7.8046,2.3530,1
4008,6.7544,4.5193,1
4009,9.4919,4.3152,1
4010,7.3004,3.1542,1
4011,8.2846,2.7617,1
4012,0.7541,3.3284,0
4013,9.9864,1.5533,1
4014,1.7446,3.3701,0
4015,4.5352,4.1572,1
4016,6.0717,2.4543,1
4017,2.7238,0.7455,0
4018,4.2538,1.0326,0
4019,2.0471,1.2514,0
4020,1.4405,1.2049,0
4021,3.6560,3.3140,0
4022,8.1629,1.0883,1
4023,7.4401,3.3401,1
4024,3.9472,2.2157,0
4025,7.7391,2.7532,1
4026,4.1081,2.1014,0
4027,1.0111,2.3828,0
4028,1.4829,2.3438,0
4029,8.1931,1.6792,1
4030,5.4796,2.6972,1
4031,1.0264,4.5832,0
4032,0.4366,0.7681,0
4033,8.8793,3.0762,1
4034,0.4705,2.3942,0
4035,6.4708,4.9398,1
4036,0.3956,2.3203,0
4037,4.8650,0.8796,0
4038,2.8536,2.5097,0
4039,1.0039,4.8943,0
4040,4.9373,2.6180,1
4041,0.5733,0.5124,0
4042,1.6407,4.1100,0
4043,6.0413,4.0429,1
4044,7.4163,0.6022,1
4045,2.7529,2.4804,0
4046,4.3053,3.8434,1
4047,8.5132,1.1265,1
4048,2.7029,1.1249,0
4049,3.4290,1.1314,0
4050,7.9674,2.7119,1
4051,1.9167,3.5454,0
4052,8.8268,0.1849,1
4053,6.9454,3.7972,1
4054,4.5325,3.2222,1
4055,0.8374,3.2743,0
4056,7.2281,3.8173,1
4057,4.1335,0.7511,0
4058,0.3254,2.9466,0
4059,7.3005,2.0870,1
4060,0.1658,0.6272,0
4061,9.7343,0.6901,1
4062,4.9735,1.2048,0
4063,9.8867,4.5284,1
4064,5.1990,1.3504,0
4065,3.8377,3.5157,0
4066,6.2632,2.7532,1
4067,6.2325,1.6573,1
4068,2.1797,3.8271,0
4069,7.6820,0.7664,1
4070,9.3829,1.8421,1
4071,0.9560,1.7212,0
4072,0.3033,1.9724,0
4073,8.4892,1.7160,1
4074,4.5302,4.0366,1
4075,8.8484,3.1915,1
4076,3.7679,4.8392,1
4077,3.6927,1.0126,0
4078,7.3959,2.1627,1
4079,9.9292,4.2657,1
4080,4.9110,3.4099,1
4081,2.3623,4.5285,0
4082,9.5546,3.8544,1
4083,7.4979,2.2187,1
4084,2.5231,3.6548,0
4085,2.6776,4.6765,0
4086,4.7129,1.6285,0
4087,8.8084,4.4475,1
4088,4.4148,3.4546,1
4089,7.6556,2.2437,1
4090,4.0604,1.7682,0
4091,3.2299,4.9325,1
4092,8.3025,0.6220,1
4093,4.2866,0.4801,0
4094,1.7486,4.8611,0
4095,2.0545,4.3418,0
4096,2.5369,1.3106,0
4097,3.7687,2.1843,0
4098,0.7028,0.1878,0
4099,1.6986,3.6329,0
4100,0.7959,2.0868,0
4101,4.8811,1.9711,0
4102,2.5309,3.8699,0
4103,9.7233,4.7411,1
4104,2.5308,4.4847,0
4105,5.5492,1.5748,0
4106,5.6620,3.1036,1
4107,6.5208,0.7903,0
4108,8.5931,0.5334,1
4109,8.1915,1.8882,1
4110,9.6429,2.7488,1
4111,0.2386,3.1943,0
4112,6.1492,1.5903,1
4113,9.3922,4.3695,1
4114,5.0506,0.2617,0
4115,4.3303,0.2832,0
4116,6.9261,1.0181,1
4117,8.7371,3.1455,1
4118,1.2348,1.4678,0
4119,7.2509,0.7737,1
4120,4.4589,4.4089,1
4121,9.1403,0.7139,1
4122,3.9798,0.1294,0
4123,7.9662,0.8366,1
4124,2.5837,0.6707,0
4125,9.0856,0.1650,1
4126,8.3680,0.5982,1
4127,5.9990,4.1467,1
4128,0.4973,2.9577,0
4129,9.6196,1.0214,1
4130,6.2929,1.7533,1
4131,3.3854,3.7700,0
4132,0.0879,1.4888,0
4133,4.5500,2.6114,0
4134,5.9413,3.1755,1
4135,5.4517,0.2388,0
4136,2.0576,4.5317,0
4137,7.9274,1.5365,1
4138,0.8878,3.1757,0
4139,1.0237,0.0210,0
4140,4.7649,4.7359,1
4141,2.3172,4.8086,0
4142,9.0177,2.5232,1
4143,2.9042,4.8695,1
4144,4.3311,1.8389,0
4145,9.3177,4.2349,1
4146,1.6395,0.0933,0
4147,8.1878,0.4477,1
4148,0.4550,2.5052,0
4149,1.7562,3.5872,0
4150,0.0912,2.6693,0
4151,5.1606,0.7729,0
4152,8.0664,1.8966,1
4153,9.9824,0.3122,1
4154,8.9683,2.4830,1
4155,3.9847,0.2372,0
4156,3.7761,1.2298,0
4157,7.5091,0.7525,1
4158,2.4201,4.5603,0
4159,3.1890,2.6303,0
4160,3.3547,0.5039,0
4161,3.1887,3.7759,0
4162,0.6353,2.2082,0
4163,5.4735,1.5673,0
4164,1.1823,4.1115,0
4165,8.9508,0.6736,1
4166,3.4129,1.0607,0
4167,1.4764,1.1800,0
4168,5.2458,0.4785,0
4169,7.7942,2.6546,1
4170,8.4100,2.9754,1
4171,4.9661,2.8881,1
4172,1.4595,4.2273,0
4173,0.7356,0.0287,0
4174,4.9645,1.4411,0
4175,8.4283,1.8153,1
4176,0.3542,0.3110,0
4177,6.4899,3.5545,1
4178,8.8275,1.9705,1
4179,8.0403,2.8467,1
4180,0.9540,3.7650,0
4181,6.2447,2.3460,1
4182,4.5257,2.3557,0
4183,2.6320,2.6980,0
4184,8.4969,0.5978,1
4185,5.9925,3.5273,1
4186,4.5730,0.8012,0
4187,2.8357,2.7452,0
4188,9.6271,4.9319,1
4189,1.2961,1.6440,0
4190,5.6364,1.6549,0
4191,3.0846,2.8431,0
4192,3.8850,4.1325,1
4193,3.4205,2.6801,0
4194,5.0934,4.0954,1
4195,4.9240,2.6054,1
4196,3.4007,4.8102,1
4197,0.3086,3.0923,0
4198,2.8997,4.9974,1
4199,8.6813,4.7025,1
4200,4.2940,4.1125,1
4201,8.7801,3.0237,1
4202,6.6591,4.3614,1
4203,9.8377,1.4083,1
4204,6.3125,2.5863,1
4205,6.9230,4.5439,1
4206,0.1086,4.2085,0
4207,4.2567,2.9544,0
4208,1.3777,1.1036,0
4209,9.1563,2.1101,1
4210,0.1984,0.0506,0
4211,9.7330,2.1907,1
4212,1.3642,4.8854,0
4213,3.6045,1.9487,0
4214,5.4297,4.7962,1
4215,2.4248,0.0148,0
4216,4.7233,4.6703,1
4217,0.1583,3.8194,0
4218,5.7310,0.7329,0
4219,1.0557,1.9521,0
4220,4.5325,2.9388,0
4221,2.1167,2.6472,0
4222,1.5056,0.1272,0
4223,4.8993,4.0841,1
4224,5.1769,1.1011,0
4225,4.7678,4.1690,1
4226,2.4029,2.4086,0
4227,3.9630,0.1081,0
4228,5.3187,4.6174,1
4229,0.8419,2.4875,0
4230,1.4405,0.1712,0
4231,8.6359,2.6244,1
4232,0.6085,2.5471,0
4233,0.3310,1.1821,0
4234,0.2584,1.0804,0
4235,3.6197,2.8078,0
4236,5.4468,2.3654,1
4237,1.2935,0.6372,0
4238,5.7362,2.8680,1
4239,0.2454,4.9333,0
4240,5.9253,2.0787,1
4241,2.7055,0.6294,0
4242,8.7105,2.2952,1
4243,4.7316,2.8248,1
4244,3.5891,0.9600,0
4245,0.9386,1.1099,0
4246,6.7977,0.0717,0
4247,4.7202,0.4446,0
4248,5.8157,3.0534,1
4249,0.9962,3.6677,0
4250,2.6172,0.9940,0
4251,4.1517,4.4707,1
4252,8.8393,2.7932,1
4253,1.5298,0.4298,0
4254,3.0164,1.8375,0
4255,5.9771,4.1736,1
4256,9.0745,0.1122,1
4257,4.0746,4.9276,1
4258,6.0600,0.0654,0
4259,5.3590,1.7649,0
4260,7.9387,3.0891,1
4261,1.9912,2.8072,0
4262,4.9604,2.3088,0
4263,0.2101,4.8274,0
4264,5.5783,4.8645,1
4265,5.5342,3.4575,1
4266,2.5190,0.8829,0
4267,3.9830,3.0148,0
4268,4.8248,2.1588,0
4269,5.4755,0.3569,0
4270,4.4981,3.7171,1
4271,3.5302,2.2087,0
4272,0.7831,4.5547,0
4273,0.3703,0.6398,0
4274,6.0447,0.4260,0
4275,1.2649,3.0151,0
4276,7.3517,1.8056,1
4277,8.7082,1.3637,1
4278,9.2934,2.9642,1
4279,8.0635,4.0992,1
4280,6.3067,3.1755,1
4281,2.7385,2.5319,0
4282,5.0799,4.6680,1
4283,4.8600,3.0496,1
4284,1.8178,2.1084,0
4285,3.2954,0.7082,0
4286,5.1640,1.4514,0
4287,9.0755,4.1597,1
4288,5.5207,4.9657,1
4289,8.4071,1.2025,1
4290,9.1342,4.7053,1
4291,6.0102,1.4712,0
4292,4.4974,2.5525,0
4293,2.3131,0.7994,0
4294,8.0313,4.1707,1
4295,9.7760,0.5858,1
4296,8.2220,2.0179,1
4297,8.2939,0.3289,1
4298,4.3864,3.0859,0
4299,4.9772,1.6021,0
4300,1.3260,1.0055,0
4301,0.2487,4.5926,0
4302,6.5262,1.0050,1
4303,7.1683,3.4960,1
4304,7.4797,2.2685,1
4305,2.3490,2.6769,0
4306,3.4279,1.8058,0
4307,9.5996,0.3496,1
4308,3.1888,1.4305,0
4309,1.5277,3.5412,0
4310,8.9551,3.7913,1
4311,9.2438,2.0141,1
4312,2.4933,3.5831,0
4313,7.4979,0.3096,1
4314,7.5419,3.8683,1
4315,1.1625,3.7462,0
4316,0.9351,4.9514,0
4317,7.9158,2.7677,1
4318,1.2912,0.5650,0
4319,3.8790,3.3457,0
4320,9.2024,3.1634,1
4321,8.4406,2.1342,1
4322,5.1825,4.1592,1
4323,1.4304,4.5009,0
4324,2.2635,0.7575,0
4325,0.7723,2.0415,0
4326,5.3559,1.6165,0
4327,3.8152,1.3620,0
4328,3.7295,0.9246,0
4329,2.7280,4.5126,0
4330,3.9012,1.1505,0
4331,5.3151,0.1799,0
4332,8.6434,4.7996,1
4333,0.4712,2.4377,0
4334,9.0149,1.3275,1
4335,2.9268,3.1933,0
4336,3.9828,4.8742,1
4337,8.1116,4.7923,1
4338,5.2158,1.8656,0
4339,0.7397,0.1227,0
4340,7.5290,4.5262,1
4341,0.5592,2.2801,0
4342,3.0620,3.2228,0
4343,6.2210,0.6001,0
4344,5.9613,1.4733,0
4345,6.2983,2.7294,1
4346,0.8293,4.0588,0
4347,7.3663,0.0708,0
4348,6.8485,3.1195,1
4349,3.1852,0.2880,0
4350,9.0869,0.6014,1
4351,9.3805,1.9290,1
4352,4.3611,4.1244,1
4353,7.2537,4.2812,1
4354,2.7863,1.9463,0
4355,3.9102,0.7097,0
4356,6.7225,4.3222,1
4357,7.9400,2.6401,1
4358,3.3906,3.1922,0
4359,0.9885,2.9965,0
4360,1.7209,2.7434,0
4361,1.4822,1.6125,0
4362,6.5353,4.2051,1
4363,1.4020,3.1949,0
4364,4.1600,1.4770,0
4365,2.0655,4.2976,0
4366,0.3933,3.1308,0
4367,0.8240,0.2202,0
4368,9.9935,4.5987,1
4369,9.7610,1.5139,1
4370,1.1103,4.2047,0
4371,5.5260,4.1105,1
4372,5.3403,3.2969,1
4373,3.7359,0.6804,0
4374,2.2687,0.8734,0
4375,8.2559,4.2648,1
4376,5.4401,4.6290,1
4377,6.6914,0.1602,0
4378,3.1077,3.1532,0
4379,0.3360,3.3391,0
4380,5.3409,3.3454,1
4381,6.7983,1.0281,1
4382,1.0420,4.9423,0
4383,3.0608,3.8707,0
4384,3.8180,0.9424,0
4385,0.4759,1.0173,0
4386,4.8573,0.3583,0
4387,9.6470,1.5485,1
4388,5.7367,1.4022,0
4389,8.9789,4.7240,1
4390,4.8639,3.1428,1
4391,4.4266,2.0267,0
4392,5.8687,4.0355,1
4393,7.0454,2.6156,1
4394,9.0015,1.2925,1
4395,4.8100,2.9015,1
4396,5.1221,4.9099,1
4397,8.9162,2.4480,1
4398,0.9743,3.0486,0
4399,0.1493,4.1902,0
4400,7.8898,4.7950,1
4401,5.2604,0.8995,0
4402,2.4787,0.8889,0
4403,2.3981,2.7976,0
4404,2.2400,3.6036,0
4405,0.2464,4.6275,0
4406,9.0703,4.0967,1
4407,8.9883,3.9086,1
4408,5.5755,0.9602,0
4409,5.4297,4.5714,1
4410,2.4627,0.1951,0
4411,2.1900,4.5145,0
4412,1.6705,3.7724,0
4413,5.9485,0.2395,0
4414,2.7870,1.2000,0
4415,7.4927,3.7330,1
4416,4.4893,3.2498,1
4417,7.9895,0.0885,1
4418,9.9453,3.2062,1
4419,5.6099,0.5344,0
4420,3.2915,4.6495,1
4421,9.2488,1.0993,1
4422,6.2337,3.5396,1
4423,5.7613,4.7084,1
4424,5.9388,0.3134,0
4425,4.1618,4.4048,1
4426,6.4240,4.9122,1
4427,0.4228,0.8005,0
4428,2.0156,0.0069,0
4429,5.9991,2.0910,1
4430,0.4173,2.7407,0
4431,1.4675,0.0550,0
4432,8.1755,0.7298,1
4433,9.7019,2.2307,1
4434,3.6884,0.0982,0
4435,9.9488,3.2325,1
4436,6.8823,4.0877,1
4437,6.1388,1.7495,1
4438,7.4797,4.5887,1
4439,8.8954,1.7672,1
4440,4.9895,1.8100,0
4441,6.4912,0.9740,0
4442,9.3590,2.1470,1
4443,5.1474,4.1721,1
4444,1.6574,4.5885,0
4445,8.9020,0.0511,1
4446,5.9298,1.2125,0
4447,5.6049,1.8028,0
4448,8.0060,1.3761,1
4449,1.5971,0.1986,0
4450,6.3638,0.9093,0
4451,7.7863,3.2512,1
4452,8.3708,4.6199,1
4453,2.4778,1.5134,0
4454,9.9526,2.5935,1
4455,3.1558,4.2421,0
4456,0.5114,3.7374,0
4457,6.0446,4.8523,1
4458,9.6277,4.3265,1
4459,2.9234,3.5004,0
4460,0.3680,3.7708,0
4461,1.9792,3.0150,0
4462,5.6129,3.0995,1
4463,1.7092,3.6618,0
4464,9.3804,4.5085,1
4465,5.5697,3.6834,1
4466,6.1184,2.4889,1
4467,4.4702,2.0598,0
4468,7.3106,0.3392,1
4469,7.6320,0.8136,1
4470,3.5677,3.8353,0
4471,4.1397,4.6181,1
4472,8.0589,4.8609,1
4473,3.9156,3.5343,0
4474,4.7862,2.9632,1
4475,5.4244,2.1453,1
4476,9.6654,1.9308,1
4477,3.8144,3.5697,0
4478,4.2987,4.7628,1
4479,3.9718,2.2495,0
4480,6.7995,1.5771,1
4481,8.4010,1.4716,1
4482,7.9723,3.0515,1
4483,9.5157,0.8270,1
4484,0.7043,3.2909,0
4485,3.2221,3.5717,0
4486,5.0828,0.5031,0
4487,9.2355,4.8399,1
4488,1.9737,0.1901,0
4489,7.9697,0.2875,1
4490,0.0205,3.1267,0
4491,3.8145,3.6650,0
4492,8.0929,0.6098,1
4493,5.6386,3.0943,1
4494,9.1239,4.4238,1
4495,4.3743,0.1456,0
4496,7.4436,3.1521,1
4497,0.3969,1.1375,0
4498,2.5223,3.4107,0
4499,5.7365,1.6842,0
4500,9.7982,1.6247,1
4501,2.7860,0.8360,0
4502,8.5054,1.2757,1
4503,9.1663,2.0571,1
4504,4.5414,0.0651,0
4505,6.6255,3.6752,1
4506,3.9259,3.8682,1
4507,7.0020,1.4729,1
4508,5.4604,4.0907,1
4509,6.3157,4.9535,1
4510,9.2422,0.3618,1
4511,3.4921,2.6291,0
4512,9.5921,3.6814,1
4513,1.9585,2.0704,0
4514,1.2189,2.2524,0
4515,2.8965,4.7283,1
4516,9.1951,4.2406,1
4517,7.5567,3.6204,1
4518,6.5564,4.9982,1
4519,1.7497,1.8613,0
4520,8.2132,3.0311,1
4521,8.5939,4.0250,1
4522,9.6730,0.9573,1
4523,1.2806,3.8307,0
4524,8.4834,3.9916,1
4525,8.7264,3.8279,1
4526,8.0330,1.7281,1
4527,2.5332,1.6556,0
4528,4.7714,0.6604,0
4529,3.6774,1.0108,0
4530,4.4861,1.1217,0
4531,5.2905,3.0353,1
4532,3.6669,1.7685,0
4533,7.5693,3.4488,1
4534,1.8524,1.8833,0
4535,6.5989,3.8120,1
4536,2.5999,3.9206,0
4537,0.9496,1.8160,0
4538,9.3221,3.5620,1
4539,3.8927,2.1007,0
4540,9.8475,1.3750,1
